date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2022-06-04,7,East,136,Snacks,14,96.208,1,,6.872,739,Small,1
2022-10-06,1,South,108,Personal Care,9,86.22,0,,9.58,880,Small,0
2022-01-18,2,East,147,Beverages,10,34.4,0,,3.44,420,Small,0
2022-10-27,2,North,104,Household,21,52.92,1,BuyOneGetOne,2.52,453,Large,0
2022-06-20,9,East,109,Dairy,8,79.04,0,,9.88,693,Small,0
2022-06-20,7,East,139,Snacks,6,35.46,0,,5.91,977,Large,0
2022-03-05,7,North,117,Snacks,14,108.92,0,,7.78,649,Medium,1
2022-06-10,7,South,114,Beverages,12,34.56,0,,2.88,675,Small,0
2022-09-03,2,East,119,Dairy,15,90.3,0,,6.02,440,Small,1
2022-08-09,10,East,123,Beverages,9,66.69,0,,7.41,569,Medium,0
2022-12-31,5,North,145,Beverages,8,51.92,0,,6.49,749,Large,1
2022-07-24,3,North,124,Personal Care,8,37.36,0,,4.67,292,Medium,1
2022-10-31,5,South,149,Household,13,71.89,0,,5.53,252,Small,0
2022-03-06,4,North,119,Household,5,41.7,0,,8.34,776,Small,1
2022-07-29,7,North,117,Household,13,37.83,0,,2.91,413,Small,0
2022-10-29,4,South,116,Dairy,20,98.72,1,FlashSale,4.936,393,Medium,1
2022-11-08,9,North,145,Snacks,9,60.21,0,,6.69,776,Medium,0
2022-03-11,7,North,125,Dairy,9,72.45,0,,8.05,559,Small,0
2022-01-18,1,North,138,Snacks,26,123.136,1,BuyOneGetOne,4.736,167,Large,0
2022-02-14,6,South,142,Dairy,7,63.35000000000001,0,,9.05,288,Medium,0
2022-07-28,4,East,122,Beverages,15,55.65,0,,3.71,481,Large,0
2022-07-10,5,North,138,Beverages,12,25.08,0,,2.09,590,Small,1
2022-05-14,6,East,148,Beverages,11,102.74,0,,9.34,963,Medium,1
2022-03-12,7,South,104,Beverages,17,86.49600000000001,1,Discount,5.088000000000001,151,Large,1
2022-06-20,6,South,103,Beverages,14,87.5,0,,6.25,896,Small,0
2022-07-26,7,North,128,Dairy,8,48.08,0,,6.01,386,Small,0
2022-07-02,9,South,117,Personal Care,18,63.072,1,FlashSale,3.504,318,Small,1
2022-04-28,8,North,127,Personal Care,14,48.44,0,,3.46,699,Medium,0
2022-05-25,10,North,130,Snacks,10,41.7,0,,4.17,424,Medium,0
2022-01-20,1,North,117,Snacks,8,52.64,0,,6.58,595,Small,0
2022-02-20,3,South,135,Household,24,115.20000000000002,1,BuyOneGetOne,4.800000000000001,311,Small,1
2022-10-31,8,East,144,Snacks,6,31.86,0,,5.31,510,Small,0
2022-07-26,7,East,140,Snacks,15,54.15,0,,3.61,924,Medium,0
2022-06-13,9,South,117,Personal Care,9,37.62,0,,4.18,533,Small,0
2022-02-21,10,East,128,Snacks,15,96.60000000000001,0,,6.44,601,Small,0
2022-01-31,10,East,103,Snacks,11,34.21,0,,3.11,190,Medium,0
2022-03-16,2,South,101,Personal Care,11,39.82,0,,3.62,998,Medium,0
2022-03-08,7,North,125,Snacks,10,80.3,0,,8.03,705,Medium,0
2022-01-15,1,North,123,Beverages,18,117.792,1,FlashSale,6.5440000000000005,787,Small,1
2022-04-02,10,South,111,Personal Care,7,27.16,0,,3.88,330,Small,1
2022-08-05,9,North,145,Dairy,11,23.43,0,,2.13,262,Large,0
2022-10-04,5,North,117,Dairy,9,66.33,0,,7.37,742,Medium,0
2022-07-22,5,East,117,Snacks,10,45.300000000000004,0,,4.53,891,Medium,0
2022-12-09,3,East,105,Beverages,17,126.888,1,FlashSale,7.464,717,Large,0
2022-07-08,9,East,131,Personal Care,13,71.5,0,,5.5,298,Small,0
2022-08-31,5,South,119,Snacks,4,35.64,0,,8.91,107,Small,0
2022-08-21,4,North,103,Beverages,12,31.68,0,,2.64,658,Small,1
2022-04-02,2,South,104,Snacks,15,97.35000000000001,0,,6.49,299,Large,1
2022-05-27,9,East,148,Beverages,13,120.9,0,,9.3,114,Medium,0
2022-04-11,5,South,143,Dairy,10,73.0,0,,7.3,860,Small,0
2022-01-14,3,East,136,Dairy,7,21.209999999999997,0,,3.03,329,Large,0
2022-10-18,6,South,138,Personal Care,8,60.32,0,,7.54,280,Large,0
2022-05-02,5,South,122,Dairy,6,38.7,0,,6.45,836,Small,0
2022-12-02,3,South,105,Household,10,73.89999999999999,0,,7.39,335,Large,0
2022-09-23,4,North,113,Personal Care,13,49.816,1,BuyOneGetOne,3.8320000000000003,571,Large,0
2022-02-06,10,East,111,Snacks,9,47.699999999999996,0,,5.3,598,Large,1
2022-10-24,10,North,140,Snacks,8,76.64,0,,9.58,106,Large,0
2022-05-03,10,East,141,Beverages,7,41.23,0,,5.89,753,Small,0
2022-03-31,8,East,139,Household,8,63.76,0,,7.97,281,Medium,0
2022-05-27,5,South,107,Snacks,9,34.379999999999995,0,,3.82,431,Large,0
2022-12-26,3,North,126,Dairy,14,71.68,0,,5.12,718,Large,0
2022-07-25,6,East,136,Dairy,16,127.52,0,,7.97,719,Small,0
2022-01-25,2,East,135,Personal Care,4,13.52,0,,3.38,541,Medium,0
2022-02-13,8,East,118,Beverages,13,45.24,0,,3.48,800,Medium,1
2022-09-03,2,East,110,Personal Care,29,88.16,1,BuyOneGetOne,3.04,152,Large,1
2022-06-27,2,South,135,Personal Care,11,41.36,0,,3.76,276,Small,0
2022-01-19,10,South,129,Dairy,16,74.368,1,FlashSale,4.648,464,Medium,0
2022-05-12,6,South,118,Beverages,12,59.04,0,,4.92,784,Small,0
2022-03-27,8,South,124,Personal Care,10,96.7,0,,9.67,874,Large,1
2022-07-31,8,East,135,Personal Care,8,66.88,0,,8.36,218,Small,1
2022-11-21,3,North,132,Snacks,18,51.983999999999995,1,BuyOneGetOne,2.888,223,Large,0
2022-09-22,6,North,139,Household,7,42.56,0,,6.08,683,Small,0
2022-11-02,1,South,149,Household,13,121.94000000000001,0,,9.38,855,Large,0
2022-02-03,8,South,131,Dairy,23,121.256,1,BuyOneGetOne,5.272,649,Small,0
2022-01-30,2,South,108,Snacks,12,102.12,0,,8.51,392,Medium,1
2022-07-03,5,East,139,Snacks,15,119.55,0,,7.97,985,Small,1
2022-08-31,6,South,131,Beverages,12,36.36,0,,3.03,505,Medium,0
2022-10-07,8,East,136,Personal Care,12,116.88,0,,9.74,600,Medium,0
2022-05-24,8,North,112,Household,11,22.33,0,,2.03,724,Small,0
2022-06-29,9,South,103,Dairy,14,67.08800000000001,1,FlashSale,4.792000000000001,704,Large,0
2022-08-11,10,North,133,Dairy,22,132.704,1,BuyOneGetOne,6.032,341,Medium,0
2022-09-27,4,South,103,Dairy,9,42.75,0,,4.75,339,Small,0
2022-12-23,5,South,112,Beverages,12,39.839999999999996,0,,3.32,334,Large,0
2022-05-13,4,South,106,Household,10,57.9,0,,5.79,205,Large,0
2022-02-01,6,North,120,Household,14,89.46,0,,6.39,488,Large,0
2022-11-11,3,East,114,Beverages,12,46.752,1,,3.8960000000000004,254,Small,0
2022-06-24,6,East,119,Personal Care,11,93.61,0,,8.51,865,Large,0
2022-10-02,4,South,133,Dairy,9,60.92999999999999,0,,6.77,439,Small,1
2022-02-14,2,South,105,Household,9,77.58,0,,8.62,552,Small,0
2022-03-07,5,North,139,Dairy,14,79.8,0,,5.7,743,Medium,0
2022-02-09,6,North,146,Household,11,88.66000000000001,0,,8.06,940,Medium,0
2022-10-21,9,East,142,Beverages,19,144.704,1,FlashSale,7.616,177,Large,0
2022-04-01,6,South,114,Snacks,3,29.07,0,,9.69,408,Large,0
2022-05-05,6,South,108,Beverages,12,69.24,0,,5.77,880,Small,0
2022-05-28,4,East,127,Personal Care,13,113.23000000000002,0,,8.71,487,Large,1
2022-11-22,5,East,139,Snacks,8,42.64,0,,5.33,951,Medium,0
2022-09-02,6,East,127,Household,9,24.39,0,,2.71,549,Medium,0
2022-09-11,6,East,127,Snacks,11,43.12,0,,3.92,676,Medium,1
2022-07-30,7,East,110,Dairy,21,46.032000000000004,1,FlashSale,2.192,451,Large,1
2022-07-12,1,South,130,Dairy,12,83.03999999999999,0,,6.92,320,Medium,0
2022-02-03,2,East,116,Personal Care,11,104.5,0,,9.5,530,Large,0
2022-08-17,3,South,148,Snacks,9,53.28,0,,5.92,848,Medium,0
2022-01-03,1,North,125,Beverages,7,24.5,0,,3.5,642,Large,0
2022-06-27,10,North,116,Dairy,9,31.32,0,,3.48,439,Small,0
2022-07-17,5,North,125,Beverages,9,71.19,0,,7.91,913,Medium,1
2022-05-28,4,South,114,Snacks,11,23.32,0,,2.12,824,Large,1
2022-06-03,1,East,123,Snacks,8,58.64,0,,7.33,343,Small,0
2022-05-02,8,East,109,Snacks,11,64.78999999999999,0,,5.89,200,Small,0
2022-05-26,8,South,141,Snacks,21,166.656,1,FlashSale,7.936,768,Small,0
2022-12-03,7,East,124,Personal Care,13,88.92,0,,6.84,886,Small,1
2022-12-26,7,North,131,Household,9,66.96000000000001,0,,7.44,243,Medium,0
2022-09-05,3,East,148,Personal Care,9,37.71,0,,4.19,722,Large,0
2022-11-02,9,South,102,Dairy,13,88.79,0,,6.83,113,Small,0
2022-09-03,6,North,114,Dairy,12,95.64,0,,7.97,816,Small,1
2022-09-24,3,East,132,Personal Care,18,137.52,1,FlashSale,7.640000000000001,358,Medium,1
2022-09-09,4,South,149,Household,8,17.6,0,,2.2,741,Small,0
2022-09-07,9,South,140,Beverages,20,104.96000000000001,1,Discount,5.248,568,Medium,0
2022-01-17,9,East,126,Dairy,16,121.44,0,,7.59,120,Large,0
2022-05-24,3,East,149,Snacks,9,28.080000000000002,0,,3.12,882,Large,0
2022-10-27,7,East,144,Personal Care,12,53.88,0,,4.49,951,Small,0
2022-10-08,4,East,129,Beverages,26,84.24000000000001,1,BuyOneGetOne,3.24,550,Large,1
2022-06-30,9,East,150,Personal Care,16,72.64,0,,4.54,562,Small,0
2022-08-26,5,North,128,Household,11,86.02000000000001,0,,7.82,982,Medium,0
2022-09-09,9,North,113,Household,16,101.248,1,Discount,6.328,350,Small,0
2022-09-20,7,South,147,Personal Care,12,62.400000000000006,0,,5.2,333,Large,0
2022-10-22,3,South,116,Household,6,50.22,0,,8.37,326,Medium,1
2022-09-20,4,North,142,Dairy,10,83.69999999999999,0,,8.37,688,Large,0
2022-12-16,5,East,127,Dairy,7,41.580000000000005,0,,5.94,802,Medium,0
2022-08-03,5,North,119,Household,9,70.2,0,,7.8,682,Small,0
2022-05-06,3,North,150,Snacks,11,90.53,0,,8.23,489,Small,0
2022-03-21,4,South,129,Snacks,13,95.03,0,,7.31,237,Small,0
2022-04-08,6,South,137,Beverages,12,80.64,0,,6.72,428,Large,0
2022-12-04,7,East,120,Household,13,67.99000000000001,0,,5.23,158,Large,1
2022-04-11,1,North,131,Snacks,14,126.28,0,,9.02,212,Medium,0
2022-06-13,3,North,103,Beverages,13,27.560000000000002,0,,2.12,907,Small,0
2022-04-24,9,North,148,Beverages,13,53.43000000000001,0,,4.11,306,Large,1
2022-12-30,10,East,148,Personal Care,19,37.848000000000006,1,Discount,1.9920000000000002,965,Large,0
2022-08-25,2,North,103,Beverages,13,40.300000000000004,0,,3.1,640,Small,0
2022-12-02,10,South,107,Household,8,49.76,0,,6.22,530,Medium,0
2022-04-19,4,North,137,Snacks,13,58.24000000000001,0,,4.48,170,Small,0
2022-01-07,10,North,121,Household,17,31.823999999999998,1,Discount,1.8719999999999999,149,Medium,0
2022-12-16,2,North,132,Snacks,12,85.67999999999999,0,,7.14,767,Medium,0
2022-05-14,5,South,111,Beverages,25,118.20000000000002,1,Discount,4.728000000000001,326,Medium,1
2022-04-18,6,East,133,Personal Care,9,31.23,0,,3.47,779,Large,0
2022-06-27,9,South,106,Household,11,78.1,0,,7.1,642,Large,0
2022-05-25,3,East,108,Snacks,19,143.032,1,BuyOneGetOne,7.5280000000000005,273,Large,0
2022-11-04,7,South,113,Dairy,11,42.57,0,,3.87,771,Medium,0
2022-04-27,4,South,133,Personal Care,11,34.65,0,,3.15,421,Large,0
2022-07-19,8,East,128,Dairy,10,29.3,0,,2.93,197,Medium,0
2022-08-22,7,South,120,Snacks,8,50.88,0,,6.36,863,Small,0
2022-07-23,9,South,108,Personal Care,11,87.22999999999999,0,,7.93,663,Large,1
2022-10-19,6,East,116,Dairy,13,96.59,0,,7.43,309,Small,0
2022-04-10,3,East,148,Household,8,42.4,0,,5.3,721,Small,1
2022-11-17,10,North,104,Dairy,8,28.56,0,,3.57,553,Small,0
2022-10-21,8,East,103,Beverages,11,44.66,0,,4.06,270,Large,0
2022-02-21,1,South,101,Household,15,44.76,1,FlashSale,2.984,275,Large,0
2022-08-13,5,South,111,Snacks,8,31.36,0,,3.92,695,Large,1
2022-04-19,8,North,149,Household,7,22.400000000000002,0,,3.2,918,Large,0
2022-11-09,2,North,108,Household,12,78.6,0,,6.55,779,Small,0
2022-06-22,1,South,113,Personal Care,15,109.56000000000002,1,BuyOneGetOne,7.304000000000001,856,Medium,0
2022-01-08,4,East,140,Beverages,10,64.6,0,,6.46,976,Small,1
2022-09-21,9,South,116,Personal Care,8,59.12,0,,7.39,885,Large,0
2022-07-15,10,South,141,Dairy,10,61.8,0,,6.18,646,Medium,0
2022-04-12,4,North,126,Beverages,17,150.11,0,,8.83,540,Small,0
2022-07-26,9,North,106,Beverages,6,28.14,0,,4.69,559,Large,0
2022-08-06,5,South,105,Snacks,13,48.879999999999995,0,,3.76,495,Small,1
2022-07-15,6,East,142,Snacks,12,47.04,0,,3.92,141,Large,0
2022-04-06,10,South,107,Snacks,20,133.44,1,Discount,6.672000000000001,296,Small,0
2022-11-19,2,East,125,Household,9,56.88,0,,6.32,330,Large,1
2022-11-22,3,East,113,Dairy,23,100.83200000000001,1,,4.384,310,Medium,0
2022-04-13,1,North,135,Snacks,8,19.04,0,,2.38,523,Small,0
2022-08-17,6,South,144,Snacks,22,175.29600000000002,1,Discount,7.968000000000001,685,Small,0
2022-07-23,6,North,102,Household,13,71.75999999999999,0,,5.52,888,Medium,1
2022-03-19,4,South,113,Snacks,14,45.696000000000005,1,,3.2640000000000002,981,Medium,1
2022-01-23,9,South,139,Snacks,19,152.0,1,BuyOneGetOne,8.0,659,Medium,1
2022-11-28,9,North,131,Snacks,6,31.44,0,,5.24,345,Large,0
2022-07-18,2,North,106,Dairy,15,57.9,0,,3.86,438,Small,0
2022-02-25,4,North,136,Snacks,12,56.64,0,,4.72,256,Large,0
2022-04-18,7,South,134,Household,13,88.00999999999999,0,,6.77,116,Large,0
2022-06-29,6,South,146,Personal Care,7,66.14999999999999,0,,9.45,669,Small,0
2022-03-18,2,East,121,Snacks,6,42.839999999999996,0,,7.14,505,Small,0
2022-04-04,4,South,112,Beverages,12,93.96000000000001,0,,7.83,240,Medium,0
2022-03-19,5,South,150,Dairy,14,48.16,1,Discount,3.44,514,Small,1
2022-05-15,7,North,124,Dairy,11,92.72999999999999,0,,8.43,428,Large,1
2022-06-04,3,South,103,Snacks,9,55.71,0,,6.19,350,Large,1
2022-01-08,6,North,120,Dairy,13,34.449999999999996,0,,2.65,659,Large,1
2022-11-14,8,East,144,Beverages,9,19.169999999999998,0,,2.13,133,Medium,0
2022-04-21,5,East,145,Household,8,50.4,0,,6.3,819,Large,0
2022-02-13,2,East,132,Snacks,10,91.0,0,,9.1,331,Medium,1
2022-08-04,9,South,131,Dairy,10,38.3,0,,3.83,743,Small,0
2022-06-04,10,South,134,Household,12,109.44,0,,9.12,830,Large,1
2022-06-12,8,North,120,Snacks,9,47.61,0,,5.29,626,Medium,1
2022-12-06,2,South,108,Beverages,6,27.72,0,,4.62,437,Medium,0
2022-09-09,4,South,120,Beverages,15,56.76000000000001,1,,3.7840000000000007,903,Large,0
2022-04-25,8,North,115,Beverages,22,114.224,1,Discount,5.192,458,Small,0
2022-08-04,8,East,132,Snacks,20,100.96000000000001,1,Discount,5.048,430,Medium,0
2022-07-09,9,South,123,Household,14,46.06,0,,3.29,960,Medium,1
2022-03-10,1,South,101,Personal Care,13,93.73,0,,7.21,581,Medium,0
2022-10-27,1,East,140,Dairy,12,68.4,0,,5.7,444,Medium,0
2022-06-30,8,East,111,Beverages,6,26.58,0,,4.43,564,Medium,0
2022-08-06,2,South,116,Beverages,11,74.25,0,,6.75,990,Medium,1
2022-10-08,4,North,111,Dairy,12,98.52000000000001,0,,8.21,944,Medium,1
2022-11-29,3,East,106,Personal Care,5,14.450000000000001,0,,2.89,605,Small,0
2022-06-10,5,North,121,Household,17,165.24,0,,9.72,877,Small,0
2022-05-20,4,East,133,Personal Care,9,84.60000000000001,0,,9.4,453,Small,0
2022-05-02,5,South,114,Snacks,19,103.968,1,FlashSale,5.472,452,Large,0
2022-11-05,10,East,129,Dairy,9,81.09,0,,9.01,765,Medium,1
2022-08-26,7,North,134,Snacks,6,12.84,0,,2.14,528,Medium,0
2022-09-26,8,East,140,Beverages,10,60.5,0,,6.05,171,Medium,0
2022-11-10,9,South,146,Personal Care,14,118.02,0,,8.43,201,Medium,0
2022-10-03,9,South,130,Household,16,49.92,0,,3.12,174,Small,0
2022-04-10,10,East,148,Personal Care,22,66.176,1,,3.008,307,Small,1
2022-12-06,4,South,134,Beverages,8,58.64,0,,7.33,104,Small,0
2022-09-11,1,North,138,Personal Care,20,144.16,1,Discount,7.208,600,Large,1
2022-07-07,1,East,105,Beverages,8,76.24,0,,9.53,325,Medium,0
2022-04-15,6,South,135,Dairy,16,102.91199999999999,1,,6.4319999999999995,548,Small,0
2022-05-09,6,South,146,Dairy,9,64.08,0,,7.12,740,Large,0
2022-01-01,2,South,110,Household,9,76.77,0,,8.53,443,Medium,1
2022-10-17,2,East,148,Beverages,15,66.75,0,,4.45,510,Medium,0
2022-06-20,9,North,144,Personal Care,10,88.5,0,,8.85,618,Small,0
2022-09-25,1,East,125,Personal Care,18,94.03200000000001,1,BuyOneGetOne,5.224,583,Small,1
2022-08-05,7,East,134,Beverages,4,13.36,0,,3.34,744,Medium,0
2022-01-16,7,South,122,Beverages,8,44.8,0,,5.6,639,Medium,1
2022-05-19,9,East,137,Personal Care,4,23.44,0,,5.86,700,Large,0
2022-06-26,8,South,128,Snacks,9,70.11,0,,7.79,733,Medium,1
2022-09-01,10,East,103,Beverages,9,59.49,0,,6.61,231,Large,0
2022-04-04,6,South,112,Dairy,19,43.168,1,,2.272,358,Medium,0
2022-07-16,10,East,118,Snacks,11,76.01,0,,6.91,386,Small,1
2022-05-11,3,East,123,Snacks,4,13.8,0,,3.45,120,Medium,0
2022-03-09,3,South,116,Snacks,13,82.26400000000001,1,Discount,6.328,652,Large,0
2022-07-09,2,East,112,Personal Care,8,20.24,0,,2.53,889,Large,1
2022-05-09,4,East,148,Personal Care,14,103.04,0,,7.36,258,Medium,0
2022-09-10,6,North,105,Dairy,11,50.82,0,,4.62,181,Large,1
2022-11-26,6,North,138,Beverages,21,52.584,1,,2.504,348,Small,1
2022-10-25,9,South,125,Dairy,9,52.65,0,,5.85,470,Medium,0
2022-10-18,1,East,102,Dairy,14,73.78,0,,5.27,868,Large,0
2022-01-14,2,South,115,Personal Care,15,38.1,0,,2.54,103,Small,0
2022-03-01,7,South,101,Dairy,18,94.75200000000001,1,BuyOneGetOne,5.264,828,Small,0
2022-06-20,10,North,125,Snacks,13,59.8,0,,4.6,988,Large,0
2022-10-26,6,North,145,Snacks,15,61.68,1,BuyOneGetOne,4.112,926,Medium,0
2022-02-03,4,South,138,Dairy,9,19.8,0,,2.2,272,Large,0
2022-05-16,3,North,102,Household,15,51.75,0,,3.45,884,Medium,0
2022-11-27,2,East,103,Personal Care,19,145.464,1,FlashSale,7.656000000000001,992,Small,1
2022-11-03,1,South,120,Household,10,36.5,0,,3.65,351,Small,0
2022-04-08,9,North,124,Snacks,10,88.2,0,,8.82,405,Small,0
2022-06-20,7,North,128,Beverages,11,68.86,0,,6.26,380,Small,0
2022-08-22,1,North,149,Personal Care,4,13.04,0,,3.26,885,Large,0
2022-03-28,7,South,133,Personal Care,13,98.02,0,,7.54,687,Small,0
2022-10-26,3,North,139,Personal Care,18,34.416000000000004,1,FlashSale,1.9120000000000001,720,Small,0
2022-12-30,5,East,141,Dairy,11,102.30000000000001,0,,9.3,148,Small,0
2022-02-17,3,South,146,Household,6,26.52,0,,4.42,869,Medium,0
2022-03-26,9,East,109,Snacks,8,37.52,0,,4.69,366,Medium,1
2022-02-22,1,North,106,Snacks,28,219.296,1,,7.832,939,Small,0
2022-05-25,6,East,131,Dairy,12,51.239999999999995,0,,4.27,721,Small,0
2022-09-11,3,South,103,Dairy,7,52.64,0,,7.52,885,Medium,1
2022-12-28,2,East,120,Snacks,8,59.92,0,,7.49,533,Large,0
2022-11-02,4,North,143,Dairy,12,77.52,0,,6.46,843,Medium,0
2022-02-08,1,East,118,Beverages,10,91.4,0,,9.14,760,Large,0
2022-12-26,3,East,132,Dairy,11,48.510000000000005,0,,4.41,324,Medium,0
2022-09-06,2,South,138,Household,7,26.32,0,,3.76,691,Medium,0
2022-12-18,4,East,131,Beverages,15,135.29999999999998,0,,9.02,937,Small,1
2022-01-11,4,East,139,Snacks,15,85.19999999999999,0,,5.68,764,Medium,0
2022-12-01,6,East,139,Beverages,12,50.400000000000006,0,,4.2,695,Small,0
2022-03-11,5,East,128,Snacks,7,50.050000000000004,0,,7.15,887,Medium,0
2022-09-18,9,North,123,Beverages,11,38.72,0,,3.52,649,Small,1
2022-03-07,10,North,132,Beverages,12,107.39999999999999,0,,8.95,986,Large,0
2022-10-02,9,East,146,Snacks,15,55.92,1,BuyOneGetOne,3.728,917,Small,1
2022-12-17,3,North,114,Household,6,44.94,0,,7.49,822,Large,1
2022-05-28,4,North,112,Snacks,11,40.37,0,,3.67,182,Medium,1
2022-07-10,4,South,138,Household,23,96.60000000000001,1,,4.2,244,Medium,1
2022-10-22,6,North,119,Beverages,7,17.64,0,,2.52,616,Large,1
2022-09-06,3,North,102,Dairy,9,52.56,0,,5.84,874,Small,0
2022-10-05,10,South,131,Beverages,13,29.120000000000005,0,,2.24,282,Large,0
2022-05-17,8,East,121,Personal Care,10,63.6,0,,6.36,201,Large,0
2022-04-03,10,South,149,Snacks,8,44.72,0,,5.59,184,Large,1
2022-07-12,1,South,145,Dairy,13,88.53,0,,6.81,312,Small,0
2022-11-11,5,South,131,Dairy,9,19.62,0,,2.18,253,Medium,0
2022-06-10,6,East,134,Dairy,9,27.81,0,,3.09,656,Medium,0
2022-09-27,1,South,115,Beverages,4,23.24,0,,5.81,571,Large,0
2022-07-29,4,East,148,Dairy,18,87.98400000000001,1,,4.888000000000001,503,Small,0
2022-04-24,3,North,132,Household,9,20.25,0,,2.25,857,Medium,1
2022-12-31,2,South,149,Household,11,64.57000000000001,0,,5.87,383,Large,1
2022-07-22,3,South,126,Dairy,13,48.49,0,,3.73,897,Small,0
2022-08-28,9,North,124,Beverages,6,32.519999999999996,0,,5.42,160,Small,1
2022-03-27,6,South,138,Beverages,23,161.552,1,Discount,7.024,868,Medium,1
2022-11-26,2,East,102,Personal Care,7,39.76,0,,5.68,222,Large,1
2022-09-25,5,South,109,Snacks,17,61.88,0,,3.64,838,Small,1
2022-10-05,1,East,131,Personal Care,13,60.19,0,,4.63,495,Large,0
2022-08-21,2,North,148,Dairy,8,27.04,0,,3.38,988,Large,1
2022-07-02,6,North,136,Household,17,92.82,0,,5.46,293,Small,1
2022-07-15,3,North,119,Beverages,14,31.919999999999998,0,,2.28,241,Small,0
2022-11-28,5,North,132,Dairy,9,59.58,0,,6.62,233,Medium,0
2022-10-10,8,South,127,Household,11,34.65,0,,3.15,461,Medium,0
2022-04-18,5,North,121,Household,10,45.4,0,,4.54,833,Medium,0
2022-03-06,3,North,148,Snacks,8,20.0,0,,2.5,925,Medium,1
2022-04-18,3,North,104,Beverages,17,159.12,0,,9.36,659,Small,0
2022-08-15,6,South,110,Personal Care,16,71.2,0,,4.45,872,Medium,0
2022-08-14,5,North,111,Personal Care,19,100.77600000000001,1,BuyOneGetOne,5.304,298,Small,1
2022-08-14,8,South,134,Dairy,18,38.304,1,,2.128,394,Small,1
2022-12-23,8,East,133,Beverages,10,31.6,0,,3.16,914,Medium,0
2022-10-29,3,East,112,Personal Care,7,61.459999999999994,0,,8.78,140,Small,1
2022-12-11,5,South,110,Personal Care,7,28.699999999999996,0,,4.1,939,Small,1
2022-01-18,2,East,129,Household,19,92.568,1,BuyOneGetOne,4.872,188,Small,0
2022-02-12,10,North,111,Household,13,48.36,0,,3.72,642,Large,1
2022-03-09,4,East,113,Dairy,22,94.33600000000001,1,BuyOneGetOne,4.288,861,Small,0
2022-09-03,9,East,132,Household,9,70.56,0,,7.84,442,Medium,1
2022-08-07,3,East,128,Dairy,11,73.15,0,,6.65,112,Medium,1
2022-03-23,6,East,142,Snacks,8,57.28,0,,7.16,532,Large,0
2022-08-09,5,North,138,Personal Care,16,66.72,0,,4.17,749,Large,0
2022-02-18,7,South,107,Dairy,8,59.68,0,,7.46,511,Medium,0
2022-09-21,5,East,113,Personal Care,20,56.48,1,Discount,2.824,655,Small,0
2022-10-16,2,North,139,Household,17,71.4,1,FlashSale,4.2,668,Large,1
2022-05-26,6,East,101,Snacks,5,16.5,0,,3.3,117,Medium,0
2022-01-03,2,North,132,Dairy,26,198.848,1,,7.648000000000001,426,Medium,0
2022-12-21,7,North,105,Household,10,65.5,0,,6.55,430,Large,0
2022-09-05,2,South,143,Beverages,7,15.89,0,,2.27,565,Large,0
2022-08-04,9,North,130,Dairy,21,147.672,1,BuyOneGetOne,7.032,939,Medium,0
